,z,SNR,GLON,GLAT,Msz,Y500
1039,0.26899999380111694,12.010732650756836,229.74750345820922,77.96377534798357,7.485827445983887,3.6080780029296875
1040,0.07039999961853027,17.25680923461914,229.93033075800193,15.300112947583443,5.123790264129639,13.087541580200195
1041,0.041999999433755875,6.083700180053711,230.28382094632104,-24.429112218982596,1.5308760404586792,5.624140739440918
1042,-1.0,9.301878929138184,230.28805033171633,-28.576775431690038,0.0,20.08362579345703
1043,0.05999999865889549,6.123346328735352,230.2963914399661,-47.13343597623506,1.8439797163009644,4.9790191650390625
1044,0.3211844265460968,6.038304328918457,230.48850380650214,71.51453355856195,5.415278434753418,1.0307165384292603
1045,0.2943499982357025,5.2230377197265625,230.738625333908,27.708114693971773,4.961756229400635,1.554439902305603
1046,0.17059999704360962,4.60651159286499,230.7613288827091,65.41857777149453,3.2733304500579834,2.037858247756958
1047,0.40299999713897705,4.9453887939453125,231.05327848859216,-17.329797523255465,5.29908561706543,1.3629512786865234
1048,-1.0,4.5369720458984375,231.41757156907065,77.48276471841695,0.0,3.2763190269470215
1049,0.2994000017642975,7.879230499267578,231.56816554461025,60.0392243159343,6.642860412597656,2.132732629776001
1050,0.20000000298023224,6.943248748779297,231.7026918313676,-7.804704442194463,5.442829132080078,2.9781033992767334
1051,-1.0,6.156340599060059,231.74387147586023,-70.59917134942009,0.0,1.9040154218673706
1052,0.33240458369255066,4.905389785766602,231.79405348521504,31.488173607088605,4.867755889892578,0.8758852481842041
1053,-1.0,4.519433975219727,232.2711012176054,12.590105683173846,0.0,1.1615525484085083
1054,-1.0,4.892264366149902,232.45578953276257,-17.441040814267467,0.0,1.2348307371139526
1055,0.15080000460147858,5.2234930992126465,232.84750046690422,38.135669817461824,3.432270050048828,3.5526726245880127
1056,0.19200000166893005,4.744989395141602,233.0537862549755,23.67597398915727,3.7144782543182373,1.7798491716384888
1057,-1.0,5.59616231918335,233.1250114676404,-26.25010654156216,0.0,0.8381041288375854
1058,0.1581999957561493,5.605065822601318,233.25251454456767,-30.017100094849283,3.3532679080963135,1.55451238155365
1059,0.3499999940395355,5.701556205749512,233.41734356411695,-17.138825434061914,5.30772066116333,0.9387317299842834
1060,-1.0,4.507949352264404,233.43928213173103,-15.369403457867577,0.0,0.6867281794548035
1061,-1.0,4.793453693389893,233.46900711499893,25.46795608018016,0.0,0.9884856343269348
1062,0.356822669506073,5.104044437408447,233.6880376213029,36.147868677749294,5.477380275726318,1.108262062072754
1063,0.19939999282360077,6.616917133331299,234.06375454639195,-30.74202023354505,4.306956768035889,2.9419140815734863
1064,-1.0,5.1407856941223145,234.09924233009434,10.45939402064252,0.0,0.9590209126472473
1065,0.5240928530693054,4.515539169311523,234.52089859415995,82.85601616779753,5.413835048675537,0.9706763625144958
